photo_id,business_id,caption,label
hgSCEpYzS7a1a5DgTxr5qQ,Orgm9nmcClxnAUva4nOKyA,Smoked Old Fashioned,drink
X7ZchMzHPw_1EM9uz1-vIg,Orgm9nmcClxnAUva4nOKyA,Crabcake,food
tLHliIw89xUac773MHBKZQ,Orgm9nmcClxnAUva4nOKyA,Gnocchi con Funghi,food
NfxKhz3obsl7qh5aty_N8g,Orgm9nmcClxnAUva4nOKyA,Spaghetti con Gamberoni,food
gKebOuNB9jIbd5FJP67ExQ,Orgm9nmcClxnAUva4nOKyA,Poco Grasso,food
yhVQ6O-F9PjUj97nm8bD3Q,Orgm9nmcClxnAUva4nOKyA,Tiramisu,food
vtdcwQyf6Z9i_f80pvaDAw,Orgm9nmcClxnAUva4nOKyA,Mezzanine Dining Room,inside
HabzE16ckVOOtbgwhB4Zbw,Orgm9nmcClxnAUva4nOKyA,Mussels,inside
6g6DbS4cQn-BQLRur-sfTw,Orgm9nmcClxnAUva4nOKyA,Hot House BBQ chicken,food
AJgV9i_bAf5GNrYFVwWmoA,Orgm9nmcClxnAUva4nOKyA,Fish and Chip Friday,food
AKNA-h4tcTbElcU8ehd78w,Orgm9nmcClxnAUva4nOKyA,,outside
zJzXFlNOx0b93nLc7msAbQ,Orgm9nmcClxnAUva4nOKyA,,food
i4nHZHs1yfWprsx9wu1kOQ,Orgm9nmcClxnAUva4nOKyA,,drink
aZ-IFPEmp02MXSmCny2-Nw,Orgm9nmcClxnAUva4nOKyA,Crab cakes burger and steam whistle,food
0L7MNVPO-tgOIwVp4yk0Lg,Orgm9nmcClxnAUva4nOKyA,Louisiana crab cakes,food
4rqNyOneStEWE0PwinnfXA,Orgm9nmcClxnAUva4nOKyA,,outside
vl6EDZYFzwCWbvGw2OQusw,Orgm9nmcClxnAUva4nOKyA,"$10 Mussel Mondays, decent sized platters!",food
G_QbvBn92uA9d9MD5sdtJg,Orgm9nmcClxnAUva4nOKyA,"Sticky Toffee Pudding (very sweet, like pure syrup!) and some cakes for Wednesday Buffet night $24",inside
zjLBY4oNFr0QZKZWtRtBpQ,Orgm9nmcClxnAUva4nOKyA,Chipotle mussels with roasted red peppers (comes with ciabatta bread) $15 and cappelletti large size $20,food
tdMb_JooV_ILfEzZuo-CSg,Orgm9nmcClxnAUva4nOKyA,,inside
X2ZRTpkvrw4Kmc9zLgr2jA,R8ft_fn8y9ejKoYnQwdByg,,inside
STAtMKpA4U-pqxj6lSrT8Q,fPISsMIXOYZP1uins2Bwyw,,food
x7SNiqhJvR2GK-hXhNSIqQ,fPISsMIXOYZP1uins2Bwyw,One scoop of Campfire marshmallow ice cream in a waffle cone! Just the way ice cream should be enjoyed in!,food
q8Ac81d9B46YREEeu4G1Wg,fPISsMIXOYZP1uins2Bwyw,"White Chocolate and Cookie Cookie is the way to go, BUT get it in a waffle cone!",food
RFgSFiPv179zILo8cnn98w,t2eQcHc7WIlyKK8zFtY2Kw,Chile-Lime Fish and Refried Bean Tacos,food
7J0I_tefcvZ7eChOgGG_cw,bMTvOepAgtRpD9nrNEy8zA,Chefs at work,inside
ZrWP6tUFttyzNyBgR-PaOw,y8rIT1NQIaHTlYpvx3d-yA,,food
qz2pKni5EJ8auoAtcNrBCw,y8rIT1NQIaHTlYpvx3d-yA,,food
yhZ0e5bHSwOR3PxU6Mh4Uw,y8rIT1NQIaHTlYpvx3d-yA,,food
MBDk5mJZJ0vZRLuWf69GNg,y8rIT1NQIaHTlYpvx3d-yA,,food
I4uiwE9zmmy15xncvz2_yA,y8rIT1NQIaHTlYpvx3d-yA,,food
do7ttUxHxEnz0ZADCa1dPw,y8rIT1NQIaHTlYpvx3d-yA,,food
BDN1AKSFktlqQJNz9EN7SA,y8rIT1NQIaHTlYpvx3d-yA,,food
mIDoagtVJBZ1vaVtq3Sf6Q,y8rIT1NQIaHTlYpvx3d-yA,,food
RYzOtxc6jwC4HGXpqAopZQ,y8rIT1NQIaHTlYpvx3d-yA,,drink
E7EVc2joN8EQNA-bRmAK0A,y8rIT1NQIaHTlYpvx3d-yA,,food
7qk4x46VAMWqLdGsqMo2gw,6eRSdODyj9GS0w6zlhrWkg,From Website.,inside
rRk7saTFe1WjlRjEeW9pHw,6eRSdODyj9GS0w6zlhrWkg,Company Staff Party on the second floor,inside
UzurNBYVRhkPbozIePS-SQ,6eRSdODyj9GS0w6zlhrWkg,Lychee creme brûlée and mango sorbet,food
qbBMmGUEnFd80khQNsegnw,6eRSdODyj9GS0w6zlhrWkg,,food
pToqeimBWI1o15MlgPlKcQ,6eRSdODyj9GS0w6zlhrWkg,Lychee Crème brûlée with mango sorbet! Best dish!,food
IHh6I-_aW8YfxGupSNNDUA,6eRSdODyj9GS0w6zlhrWkg,,outside
Uz6Xd30pUeuP0BIzOZl4cQ,6eRSdODyj9GS0w6zlhrWkg,,inside
ko6U61j0IRTftgxxHohbaQ,6eRSdODyj9GS0w6zlhrWkg,Summerlicious Lunch 2016: Crème Caramel,food
cdabni3UAs7RSH1SMtP4dQ,6eRSdODyj9GS0w6zlhrWkg,,food
97_GJZMZjxLNwUp_8CSlHA,6eRSdODyj9GS0w6zlhrWkg,,food
XfE1AHUj4hKX-1pVuSrsdw,DizSoX0FqH_EvXSHW6wEIQ,,inside
5Heb1Z2Y8uYsmxcu_YyhTQ,DizSoX0FqH_EvXSHW6wEIQ,Mussels,food
nyh5C3J6jWs3PupxV2D4mg,DizSoX0FqH_EvXSHW6wEIQ,Flemish Beef Stew,food
qcu9laZsU8lcvS0TnyQoTQ,DizSoX0FqH_EvXSHW6wEIQ,Seafood Crepe,food
NtsFGv0xubWqj-Z6dMcIag,DizSoX0FqH_EvXSHW6wEIQ,view of the dining room. and the kitchen window in the back,inside
k3a8hAkr36u2qRxKj58GAQ,DizSoX0FqH_EvXSHW6wEIQ,,outside
H8WoeAf12pX9bJwIOepvgg,DizSoX0FqH_EvXSHW6wEIQ,Perfect Belgian waffle,food
VScsdoTXIzvA71u39GHxOQ,DizSoX0FqH_EvXSHW6wEIQ,Champignon bagel,food
kywPnJKMCf4_n-tG38BzMg,DizSoX0FqH_EvXSHW6wEIQ,,food
BC_XQKD4MU2BSdZ7CZaWKw,xfbjRpE3yhRQ9Zw-D_mBgQ,Vegetarian and meat sampler. It was Delish!,food
9mMwNGRnBJI2KYIE-BfoEA,xfbjRpE3yhRQ9Zw-D_mBgQ,Food and coffee,food
jXDDxghYYBw2b_k9VhxYqw,DQf63-KJ25m-kDIMto614g,Caramelized banana french toast - way too sweet and the bread was hard,food
UlV9VGOB50CRDO6Ds6_--w,DQf63-KJ25m-kDIMto614g,"Corn pancakes with cheesy scrambled eggs, molasses beans, and cranberry syrup.",food
5riqdDA2pJ2K21pFIWicoQ,DQf63-KJ25m-kDIMto614g,Great brunch! Openface omelette x Rajastani eggs scrambled x Baked eggs molasses x Half french toast with caramelized banana @natashagan_,food
_H-ydxGPxim4zAof8Hn69g,DQf63-KJ25m-kDIMto614g,,inside
hctcA-SFFOQIK3Fi-jE1uQ,DQf63-KJ25m-kDIMto614g,"Rajasthani eggs (scrambled eggs with spicy red onion and tomato, spicy paratha, chickpea masala + roasted potatoes)  $13",food
8Yl3oslRWX-U8iweNMw3aw,DQf63-KJ25m-kDIMto614g,"Savory french toast (gruyere caramelized apples, roasted red onions with mixed greens + roasted potatoes)  $11.50",food
i_warbfj9AocpmiBAs3msQ,DQf63-KJ25m-kDIMto614g,Waffles Dulce de leche (caramelized roasted plantain)  $11,food
dO3jKhnHZ8aIvIDlv1n3Nw,DQf63-KJ25m-kDIMto614g,,food
Fydu18rWclxLQUDTlpG2lw,Mv3pO01Alty1pXQwi-Uy5A,,outside
no_7djOKA471M_3ZZzfI3A,tZnSodhPwNr4bzrwJ1CSbw,,outside
x6btvyMpx5zIZyuNC4hvPw,tZnSodhPwNr4bzrwJ1CSbw,Shrimp appetizer,food
TLM3M4RRXUXuVXMWKOrjpA,tZnSodhPwNr4bzrwJ1CSbw,Poutine,food
Pc596_5W1vqujcghPQsP6A,tZnSodhPwNr4bzrwJ1CSbw,Jambalaya,food
PKMfmtj5-2wmUN3wuz8Yqw,tZnSodhPwNr4bzrwJ1CSbw,Catfish,food
TdSxrZyC2A_7VYhLO3v7vA,WwrKHFXpBqLQAkhmU01Xvw,,food
VYUmNMv-WtUupIIY6IxF3Q,WwrKHFXpBqLQAkhmU01Xvw,Beef bibimbop. Yum!,food
wVx0ql_LMclX1n4STY5tHw,WwrKHFXpBqLQAkhmU01Xvw,,food
RyeOqF6hrJoLNcN-sg4L4Q,hXhEyETTzCv9armcR7CKgQ,dancing to the beat of my own drum,inside
keiptmUMfmEyBhlWDwy7vw,amsvLzfEvCzLwP0MnXAJ1w,,menu
yf1OENMGMef75Xy1B90pSA,amsvLzfEvCzLwP0MnXAJ1w,,food
bWEVy17P85JQm3nsF7xv8w,Dje1VOaJy10XVz4UIZXjLw,,inside
NgoPVKwzasgp0LoGrDWqyg,Dje1VOaJy10XVz4UIZXjLw,Wall decor,outside
8ozpZRmTx46WsQoK_23V8A,Dje1VOaJy10XVz4UIZXjLw,Oxtail - 1 of my fave soups of all time! Don't miss out on the guac.,food
aBhJJARufHvy9p4C3-ru8A,Dje1VOaJy10XVz4UIZXjLw,,inside
WETaSzt6arRRr_pO10fbzg,yBGqf8l9NOM3vZFnlxcgzQ,Fettuccine alla Bolognese  traditional homemade meat sauce made with ground beef and veal,food
TSOSkJ4cKSTp8ND5c5dxBg,yBGqf8l9NOM3vZFnlxcgzQ,"Alla Marco - XV olive oil, mozzarella, goat cheese, grilled chicken, roasted red peppers",food
jVNl068mB9NP6cYhN6jShw,yBGqf8l9NOM3vZFnlxcgzQ,"Penne alla'Vodka   Sautéed pancetta, red onions in a vodka rose sauce",food
w9wjtQRF2wuOufESV3MACg,yBGqf8l9NOM3vZFnlxcgzQ,"Bambini - pomodoro, mozzarella, pepperoni",food
1TpWqzLwLVRUq6en9tV7Ng,yBGqf8l9NOM3vZFnlxcgzQ,"Buffala caprese salad, imported mozzerella di buffala, vine ripe tomatoes, black olives, basil, balsamic reduction, xv olive oil",food
vyL78AQT_DTRLqT-nGcFPQ,yBGqf8l9NOM3vZFnlxcgzQ,"Classic Caprese Salad fresh bocconcini mozzarella, tomatoes, basil and xv olive oil",food
NottYxH6mXOITpA-rqX07A,yBGqf8l9NOM3vZFnlxcgzQ,Fettucini Salmone,food
xtb8tc3WS0WguDZtQ8y1GQ,Y5ADR4UCC2_ZMHbQsLJEPw,,food
BhG3DODTSLVISPDZLSb2gw,Y5ADR4UCC2_ZMHbQsLJEPw,,drink
ZW5SZ6vbpKUJpJTT2dfyQQ,Y5ADR4UCC2_ZMHbQsLJEPw,,food
o331EbF1aXUubmQbp_SbwA,Y5ADR4UCC2_ZMHbQsLJEPw,,food
EQDuaTzR5Xq9eb8IYT1OLw,Y5ADR4UCC2_ZMHbQsLJEPw,,food
Rs5JB9sPF_5EOJSPWA4raQ,OQ9rVtBEFFI4jkdEo9AoRg,,food
Ntl7i4VAhVMCDstlNoLFBw,OQ9rVtBEFFI4jkdEo9AoRg,,food
58OmD_V7_LAHZ2ToCKVMqg,OQ9rVtBEFFI4jkdEo9AoRg,,drink
PI6DHp5xuiXp_ecHK1LKxw,OQ9rVtBEFFI4jkdEo9AoRg,Back Patio,outside
U0i5-X-3T_WPEUGr55hIyA,OQ9rVtBEFFI4jkdEo9AoRg,Patio,outside
Q6i2fXDe1jGuffwWEwKylw,OQ9rVtBEFFI4jkdEo9AoRg,,drink
skdBKhAj3M6wOC2ZxL731w,OQ9rVtBEFFI4jkdEo9AoRg,,food
YVz1g2Zhc_0X52EZQbZXDQ,OQ9rVtBEFFI4jkdEo9AoRg,,drink
N5jqWYgbiKLahbxf_YWzBA,OQ9rVtBEFFI4jkdEo9AoRg,,inside
aP5IRABDfaPR7Gl_lsHNnQ,OQ9rVtBEFFI4jkdEo9AoRg,,outside
mqjrgreMC8awjQPMta3zRw,OQ9rVtBEFFI4jkdEo9AoRg,,food
nN4h9YkLGFqah2auwQz7zg,OQ9rVtBEFFI4jkdEo9AoRg,,food
uQiz8gSM0i1b0dbgbdut4Q,OQ9rVtBEFFI4jkdEo9AoRg,,drink
Aw4AEOq-A2E8PH5nfqZbmA,OQ9rVtBEFFI4jkdEo9AoRg,,food
1tpDnsSFF9Cg-TqF71gyOA,OQ9rVtBEFFI4jkdEo9AoRg,,drink
Z35hIZh3h-u-JSuc44W6pQ,OQ9rVtBEFFI4jkdEo9AoRg,,outside
aB_n2XtmPYC2hR1cwKrIYA,OQ9rVtBEFFI4jkdEo9AoRg,,outside
U0RiBS-CE2VwM7hhH7lhFg,OQ9rVtBEFFI4jkdEo9AoRg,,outside
RxXkAYt4z54pE3Vos6Pxew,DLkaSKMoeeQO-_1C_lzh2A,Flaming Sausage,food
xMsESBkQ5tm8BdVM3OlWBA,DLkaSKMoeeQO-_1C_lzh2A,Tiger Shrimp,food
Y6quGI4JclUyFetlsx5dCA,DLkaSKMoeeQO-_1C_lzh2A,College Street,outside
a6iUxyhHLbZasFDtc_Ew5g,DLkaSKMoeeQO-_1C_lzh2A,Best Chicken,food
rGTO44gmI5YNF_soz49nFg,DLkaSKMoeeQO-_1C_lzh2A,patio view at night,outside
8VBcWm6gC9LOmVd2hvaMkQ,DLkaSKMoeeQO-_1C_lzh2A,"chicken, rice, potatoes",food
76b-sm1Klld5a421fK9Dkw,DLkaSKMoeeQO-_1C_lzh2A,,food
6VOBfEzxmlxpATs2mydLPQ,DLkaSKMoeeQO-_1C_lzh2A,,food
0wfIgUwWBE_7CpoSm7oUhQ,DLkaSKMoeeQO-_1C_lzh2A,,outside
-a6CBNbOffW5tMM2JEqu2w,DLkaSKMoeeQO-_1C_lzh2A,,inside
A_0s6xO7zR6O8UlIdI2_mw,qRTbYc7ennnwfr992kfjdA,,inside
xdpaP3dcjZlkMLlEsq5cJg,qRTbYc7ennnwfr992kfjdA,,outside
zablO2b2T2BtHKznPFWIRw,qRTbYc7ennnwfr992kfjdA,Quaint and cute,inside
t8HdaXSusjP7w0iakEVsEA,qRTbYc7ennnwfr992kfjdA,,inside
YsyPW1k-yR7CH4wnecs3Iw,qRTbYc7ennnwfr992kfjdA,Grilled Calamari $15,food
ztRD0LLhJvjmaAch3SKFzg,qRTbYc7ennnwfr992kfjdA,Caesar salad $12,food
mrwz-TFRqmZVYL9lhqUOmw,qRTbYc7ennnwfr992kfjdA,Italian Cannoli,food
ZwugDXO4ubBSE9xMTSMXMQ,qRTbYc7ennnwfr992kfjdA,Creme brûlée,food
Q0iHoJeK8SjY0dQQHdEJ6A,qRTbYc7ennnwfr992kfjdA,Mussels $15,food
yyop8-Xtt4dBZgqRJ6dISQ,qRTbYc7ennnwfr992kfjdA,"Bistecca Alla Griglia $22, Veal T-Bone Steak",food
6sUXAgbAXqbC1LnLaHVQSg,qRTbYc7ennnwfr992kfjdA,"Pescatore $22, Homemade Spinach Linguine",food
SLpYnDxN1u2mW8v1CrZTcA,qRTbYc7ennnwfr992kfjdA,Veal Osso Bucco $22,food
L71raZPLNMMXcgZH_CGqQw,qRTbYc7ennnwfr992kfjdA,Inside.... gorgeous,inside
T_DJ116uUrVNIhkPRPoV1Q,RfniramWeD6QY-2WsKAhvg,,outside
a-ypJUxVGLqaOAubGm5gJA,RfniramWeD6QY-2WsKAhvg,"Quaint, small, charming.",inside
V0esEkkLbHTGbk9n9zeItA,RfniramWeD6QY-2WsKAhvg,Crevette au couer de palmiste (shrimp served with tangy palm hearts),food
fJ9M7cV-1Tyr40qKPKiB4w,RfniramWeD6QY-2WsKAhvg,"Mauritian coleslaw, vinegar-based, not creamy.",food
ovJJegZQBsvZbpyG6Q6AMw,RfniramWeD6QY-2WsKAhvg,Chutney,food
08Rbh9f6h39BQ3FYPkKVjQ,RfniramWeD6QY-2WsKAhvg,Carri ourite (octupus curry),food
DtWj1q41qkwTC2QnQpUoFw,vUH4562NiZbw0srqaTPj_g,The bar,inside
rZOOexYwCC2aZkE66-bGSA,X3UyZfplYAXdSJpWPaxUIA,From website.,inside
KcnGcZiW77EAPXGtjmCF0Q,X3UyZfplYAXdSJpWPaxUIA,From website. Bar seating by the kitchenside.,inside
--Be9sfiHG00D6eWN3jcpg,X3UyZfplYAXdSJpWPaxUIA,From website. Desperately want this...now!,food
_xhGs4t_VsTS7Tv-KVkV1A,X3UyZfplYAXdSJpWPaxUIA,"From website. Wanted to order this - shrimp, scallops & calamari in a spicy tomato sauce.",food
QJATD8MncXLyaoAB_5leVw,ACQ1kbWkPToh0BsAQ5TGIQ,,food
HEjRS0xxqf7xHuCt8h3MRg,ACQ1kbWkPToh0BsAQ5TGIQ,,food
DidkqgwXWKttukEl1bYs4A,ACQ1kbWkPToh0BsAQ5TGIQ,,food
3HI3P8IagAV0IYQjAtuVfw,ACQ1kbWkPToh0BsAQ5TGIQ,,drink
iDDzCOGYhc7PgJoLYrzwlg,ACQ1kbWkPToh0BsAQ5TGIQ,,food
NmewvMst25lsITMfbP8b-A,ACQ1kbWkPToh0BsAQ5TGIQ,,food
UeLZqOoSY4oUlpRGKf_znQ,ACQ1kbWkPToh0BsAQ5TGIQ,,food
fTGFLFdbLCmQ8f94lUO-_Q,ACQ1kbWkPToh0BsAQ5TGIQ,,food
SXVKBBhXe8ysXJ60zUmBXQ,Z1r6b30Tg0n0ME4-Zj2wQQ,Trinity Taverna Patio & Lounge,outside
x0ZYD2y0NMPtOFgBv5VawA,yJEzyw2jCc_mlHRKpazoTg,Mural,outside
6aG8rXW3DCQDiHIDK0VLSw,_u1Bq7QsgMUXSMex8QHqLQ,Chicken burrito,food
OXpbWcNt4ktdL_zRU9U-Dg,_u1Bq7QsgMUXSMex8QHqLQ,,outside
nHW7DU85gFoobVW1fCCyIA,_u1Bq7QsgMUXSMex8QHqLQ,Guacamole and Burrito Sauce,drink
6QVOsvwOgbj2NHSepmZpng,_u1Bq7QsgMUXSMex8QHqLQ,,food
1CZNblDgrYrIdKTiwOzP2g,_u1Bq7QsgMUXSMex8QHqLQ,Halibut burrito bowl.,food
qMGP-tN2i3cHZ6zf67eylQ,_u1Bq7QsgMUXSMex8QHqLQ,Small sozed steak burrito,food
yARo4x89qx8VtP9Wnyis0A,_u1Bq7QsgMUXSMex8QHqLQ,,outside
twvL6Q_aGUhmjxharJO1MQ,OFAiA6En2HD0CqLkFDCNpg,Storefront at night,outside
hV7LzJlCtuirSav3Ey_rzQ,OFAiA6En2HD0CqLkFDCNpg,,food
ZOCjB9yabLiG0FAGPakTow,OFAiA6En2HD0CqLkFDCNpg,,drink
1jyj0tloHZA_rDF9HT6NAw,OFAiA6En2HD0CqLkFDCNpg,"Beautiful ""green house"" setting",inside
o083whIfCrupzLEYm1-nyg,OFAiA6En2HD0CqLkFDCNpg,Aloo Ghobi with green peas instead of potatoes (4/5) - delicious but too spicy,food
QmWt80_siaEWbxbld3A2Sw,OFAiA6En2HD0CqLkFDCNpg,Saag Paneer,food
QbSihg_bwvMRuhDaO2X-pA,OFAiA6En2HD0CqLkFDCNpg,Mango Lassi $2.99 Fri-Sun and Riesling,drink
QBq4cmL1LFsnXlcRFePGtA,OFAiA6En2HD0CqLkFDCNpg,,outside
2LLm0cX92vj14zVzxp-T9w,OFAiA6En2HD0CqLkFDCNpg,Paneer,food
b54N3-vsY-yU98OH2bVO3A,OFAiA6En2HD0CqLkFDCNpg,,food
oCa0_rIwX2SwlOTZMu4ezg,OFAiA6En2HD0CqLkFDCNpg,,food
KL0l4YJDXVXWOifNVcv50w,OFAiA6En2HD0CqLkFDCNpg,,food
yG-7dmb71ksS2rFklqJqhQ,OFAiA6En2HD0CqLkFDCNpg,,food
oO6goR6hkDrzV2Liv4YgXw,OFAiA6En2HD0CqLkFDCNpg,,food
ceOp4542w3Y8aw6d19xaow,OFAiA6En2HD0CqLkFDCNpg,,food
5Sb-zPXmoWI7ONS_bgr0Fg,OFAiA6En2HD0CqLkFDCNpg,,food
33H-nGgxlLc6TzpEosUboA,OFAiA6En2HD0CqLkFDCNpg,,food
d5k9mY12e7l2XDoqR8fFzQ,OFAiA6En2HD0CqLkFDCNpg,,food
1n_u9bJk6nTg1GmqNKhJhQ,OFAiA6En2HD0CqLkFDCNpg,,food
3Bixuai63gUZJTZn6RBbfQ,OFAiA6En2HD0CqLkFDCNpg,,food
DI_nQ-Vmg0tDyWUUOrBm4A,OFAiA6En2HD0CqLkFDCNpg,,food
_eSC3KHOdJB8y2E1ayfwXQ,OFAiA6En2HD0CqLkFDCNpg,,food
kt-QNLqDUyX8kvLBhIGSSg,OFAiA6En2HD0CqLkFDCNpg,,food
baKCaN7_96QEJPQMQsi2vg,OFAiA6En2HD0CqLkFDCNpg,,food
XGgBLAjmNeYVH0_7NSOiYA,OFAiA6En2HD0CqLkFDCNpg,,food
xIahGxbnWO4nd40oHZHfxg,OR6iRk0vrMzE-1gLg-WYrw,,inside
jaLtwR04kL-z4_hJqIW70A,OR6iRk0vrMzE-1gLg-WYrw,,outside
WaBiyT07L4sdBFQ2iVgI7A,zIk53Y8P-N7Y46NxYFhL1Q,,inside
f8DSn4nD_2lQBbUXKbRGow,kOFDVcnj-8fd3doIpCQ06A,Roast Chicken Biryani,food
_ijLsIoRCtY2CE5L_DyHbg,kOFDVcnj-8fd3doIpCQ06A,All Kale Caesar! with grilled chicken,food
J7GrQe_Je4pYq_-KIVCcag,kOFDVcnj-8fd3doIpCQ06A,Draft Beer,inside
pXeocGwmI1-y5A8HsdN8tA,kOFDVcnj-8fd3doIpCQ06A,Albacore Tuna,food
sjfG1OvuB2FwKOfbmXZHEA,kOFDVcnj-8fd3doIpCQ06A,Buck-A-Shuck Thursday! $1 oysters every Thursday from 5pm to 7pm.,food
HizB1acWzMgrloyaLla3TA,kOFDVcnj-8fd3doIpCQ06A,Mildred's Temple Kitchen Bar area,inside
ObdtJYhONq53Z9t0IsuiBw,kOFDVcnj-8fd3doIpCQ06A,Duck & Waffles,food
-7NsFDubMeA9arqOIXzbgA,kOFDVcnj-8fd3doIpCQ06A,Porchetta Pancakes,food
teaP0aweYIu-U7XlxfudaQ,kOFDVcnj-8fd3doIpCQ06A,Mildred's Temple Kitchen Dining Area,inside
DkpLIEkRPyWb3wyoBN5bwA,kOFDVcnj-8fd3doIpCQ06A,Daily special with side of rosemary bacon and blueberry pancake,food
ZjFcqQidtAHYccm83v9zWw,kOFDVcnj-8fd3doIpCQ06A,Buttery goodness in flaky buttermilk biscuits and black currant scones,food
rGZIN955biXFtjrDComSzA,kOFDVcnj-8fd3doIpCQ06A,Mystery Martini... I wish I could remember its name :-(,drink
Yuv9crfvJcqujbTalpvasQ,kOFDVcnj-8fd3doIpCQ06A,Frites and Aioli,food
AGo82frJYtscpW36zD_ZCw,kOFDVcnj-8fd3doIpCQ06A,Smoked salmon dill salad,food
A2oUHSjV0y1QyW9Kf8_gjw,kOFDVcnj-8fd3doIpCQ06A,Blueberry pancakes,food
GTgJ6VxCTb5qiKKKmbdOZg,kOFDVcnj-8fd3doIpCQ06A,Veda's choice,food
AJ-Re_5R-bhtihaoFb3zRg,kOFDVcnj-8fd3doIpCQ06A,,food
_Lvz_vh2gS4ckBIWa6IItA,kOFDVcnj-8fd3doIpCQ06A,"handmade gnudi: made of ricotta cheese, egg, flour, nutmeg, served with creamy ermite sauce and crispy fried sage",food
Xo4iF7uelNL6bovn6ve-tA,kOFDVcnj-8fd3doIpCQ06A,"risotto with caramelized squash, finished with chervil, sage, ginger and a spark of cinnamon",food
RaGLf9enTbwQuy7syBeryQ,kOFDVcnj-8fd3doIpCQ06A,"pumpkin bourbon cheesecake baked in a ginger snap crust, topped with sour cream and a little more bourbon",food
HAo4gWnfRs2Mfi3nUNJCsg,kOFDVcnj-8fd3doIpCQ06A,Veda's Choice ($14.5)- poached eggs on a flakey croissant with smoked salmon topped with Béarnaise sauce,food
USSc79emwLO22Pwu3QULrQ,kOFDVcnj-8fd3doIpCQ06A,"Huevos Monty- baked in flour tortillas and topped with eggs sunny, fresh salsa and avocado crème fraîche",food
7wGCLLcV4DrBxts_TIz-NA,kOFDVcnj-8fd3doIpCQ06A,Veda's Choice ($14.5) with rosemary bacon,food
_dDhPyHcpsf63IiILKYeeA,kOFDVcnj-8fd3doIpCQ06A,Manhandler- Mildred's version of steak and eggs,food
axNQ24t3SdtwoPE5TLWGAA,kOFDVcnj-8fd3doIpCQ06A,Mrs. Biederhof's Infamous Light & Fluffy Blueberry Buttermilk Pancakes,food
YoqnVkpR3PNrPTJTsIBJeg,kOFDVcnj-8fd3doIpCQ06A,Caesar and mimosas champagne,drink
0zE8LEtR54LfRePJIwCwrw,kOFDVcnj-8fd3doIpCQ06A,interior,outside
jEGKSwoGPcisyq_rDWO0Tg,kOFDVcnj-8fd3doIpCQ06A,Exterior,outside
qIgd_GJeapJ--0dbEVIDHA,kOFDVcnj-8fd3doIpCQ06A,Blueberry pancakes (amazing) @_dasharenee,food
LdWztCPR7wBVlrREticJuw,kOFDVcnj-8fd3doIpCQ06A,Cauliflower soup with a hint of vanilla and crunchy croutons,food
_Ztf23Bx140ZGJz-dDa7Tg,kOFDVcnj-8fd3doIpCQ06A,Cauliflower soup with a hint of vanilla and crunchy croutons,food
_dedEfPdIp0XYS0-75XByw,kOFDVcnj-8fd3doIpCQ06A,MTK burger,food
I8cUbGOb9YB9JeiJKDfoWg,kOFDVcnj-8fd3doIpCQ06A,frites,food
3SWrL24-fW5NUXz4Tpd-sQ,kOFDVcnj-8fd3doIpCQ06A,the tiny pickle!,food
yq7qB7OwpgzTmJRS5RkTAg,kOFDVcnj-8fd3doIpCQ06A,mmm pot pie!,food
AUVYYF4-jFdFdZTUOWMlKg,kOFDVcnj-8fd3doIpCQ06A,lobster and scallop pot pie,food
at0jsgxtooIsexQvaL8V3A,kOFDVcnj-8fd3doIpCQ06A,cappuccino,drink
sa_3sKN_y2bzN9vy6pQHJQ,kOFDVcnj-8fd3doIpCQ06A,yum!,food
-6an9Ar30UvxA9x2_yxAMA,kOFDVcnj-8fd3doIpCQ06A,Scones!,food
dUbNcT6xGmLxsBJS3ENMFw,kOFDVcnj-8fd3doIpCQ06A,,inside
7Wly07rkMA1NXIi7M4GtmQ,kOFDVcnj-8fd3doIpCQ06A,,inside
VUtRVr1BieLKUWrGkuH06w,kOFDVcnj-8fd3doIpCQ06A,Really cool interior,outside
fmHrEZgYX4MCiKIocngFqQ,kOFDVcnj-8fd3doIpCQ06A,Visa infinite dining series,inside
KbcJFMKVq2vyFRVMUBUgJw,kOFDVcnj-8fd3doIpCQ06A,Visa infinite dining series,outside
Q1mZgM-Paw1RcFuwOUOGLw,kOFDVcnj-8fd3doIpCQ06A,biscuit & scone,food
MIVLstfhkztkVY29wQ0n0w,kOFDVcnj-8fd3doIpCQ06A,Pancakes,food
vV9ehdmknhjXQyrqWFxErw,kOFDVcnj-8fd3doIpCQ06A,,food
f4EhOp5PUqDva1QVAR0Cgg,kOFDVcnj-8fd3doIpCQ06A,,food
I6RvoPYps43YcGUhDpXGgA,kOFDVcnj-8fd3doIpCQ06A,,food
Awu6S0JqioV934vvotC63A,kOFDVcnj-8fd3doIpCQ06A,"Winterlicious menu! Duck tacos, lunch skillet, green tea cured trout.",food
1ZpvSI5op58EGdK5ECrjmg,kOFDVcnj-8fd3doIpCQ06A,"black bean refritos & sharp cheddar cheese baked in flour tortillas & topped with eggs sunny, fresh salsa & avocado crème fraîche",food
TNtFSDZ1cGECzHyoZw14ZQ,kOFDVcnj-8fd3doIpCQ06A,Currant scones - AMAZING,food
jpi98NTOgzv_JctsPzik4g,kOFDVcnj-8fd3doIpCQ06A,"Quiche -Monforte goat cheese, caramelized onion & spinach. THE BEST",food
