business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
OxcElFZf-RLEaBhVjk9zjw,Karen's Fine Jewellry,Brockton Village,900 Dufferin Street,Toronto,ON,M6H 4A9,43.6560132,-79.4352469,2.5,3,1,"Jewelry, Shopping"
8XvFbCR-hGOepqasw1gN4Q,Cards and Presents,Queen Street West,245 Queen Street W,Toronto,ON,M5V 1Z4,43.6503677,-79.388723,4,5,0,"Event Planning & Services, Flowers & Gifts, Jewelry, Accessories, Cards & Stationery, Fashion, Shopping, Arts & Crafts"
UKpmaMZU_sKevo9AlaMPkA,Greyhound Bus Lines,Downtown Core,610 Bay St,Toronto,ON,M5G 1M5,43.6561507,-79.3842642,2,50,1,"Transportation, Hotels & Travel, Public Transportation"
QJhwQcFKtBn8EahP58nh1w,The Grind House,Kensington Market,281 Augusta Ave,Toronto,ON,M5T 2M1,43.6558987,-79.4025509,3.5,19,0,"Cafes, Restaurants"
3dGLMkZbSS9g6u6dwr4cJg,Toronto Island Marina,Harbourfront,"Basin A, Inner Harbour Area, Toronto Island",Toronto,ON,M5J 2G4,43.6411209106,-79.3768692017,4.5,5,1,"Active Life, Boating"
NNs2v3f6FIdZ7cSu3LRaHw,Euro Shawarma,Downsview,2706 Keele Street,Toronto,ON,M3M 3G5,43.7257250991,-79.4820323753,4,50,1,"Restaurants, Turkish"
3iq7mvnwfYlOmdzENYolng,Hutaoli Music Restaurant & Bar,Scarborough,2900 Warden Avenue,Toronto,ON,M1W 2S8,43.7986682795,-79.3181378541,3.5,18,1,"Chinese, Bars, Nightlife, Restaurants"
uLyeGUKKi_hDlnhEEqsDPA,Midoco Art & Office Supplies,,555 Bloor Street W,Toronto,ON,M5S 1Y6,43.6650594,-79.4104068,4,47,1,"Art Supplies, Shopping, Office Equipment, Arts & Crafts"
sMjp-FVZ8a3ymXUTtiZ7pQ,Beaches Animal Hospital,The Beach,2304 Queen Street E,Toronto,ON,M4E 1G8,43.6734377,-79.2837077,4,14,1,"Pets, Veterinarians, Pet Sitting, Pet Services, Emergency Pet Hospital"
AsGc0FZh5tObNR0pnSitiQ,Shoppers drug mart,Scarborough,1400 Neilson Road,Toronto,ON,M1B 0C2,43.8089713902,-79.2233090606,3.5,3,1,"Shopping, Beauty & Spas, Drugstores, Health & Medical, Cosmetics & Beauty Supply, Pharmacy"
sjJOsKnXxsQodXMr1i8fsg,CF Toronto Eaton Centre,Downtown Core,220 Yonge Street,Toronto,ON,M5B 2H1,43.654412959,-79.3808555603,3.5,253,1,"Shopping, Shopping Centers"
TYMcEGCe0csyQiELkL7bQQ,Rabba Fine Foods Stores,,40 Asquith Ave,Toronto,ON,M4W 1J6,43.6717411,-79.3849472,2,9,1,"Grocery, Food, Convenience Stores"
astpBnUjzZEQEAvgn_113Q,Mind Games Cafe,Yonge and Eglinton,2360 Yonge Street,Toronto,ON,M4P 2E6,43.7087233,-79.3987793,2,4,0,"Cafes, Shopping, Toy Stores, Hobby Shops, Restaurants"
b4X_JsxWcnoUNDH9dsW42w,Game Centre,Yorkville,730 Yonge Street,Toronto,ON,M4Y 2B7,43.6688657,-79.3869717,4,24,1,"Arcades, Shopping, Books, Mags, Music & Video, Toy Stores, Active Life, Music & DVDs, Electronics, Videos & Video Game Rental, Arts & Entertainment"
L72WIRqdDFgNhJSfw7k_Ow,Uptowne Dental Centre,Mount Pleasant and Davisville,245 Eglinton Ave E,Toronto,ON,M4P 3B7,43.7081764,-79.38957,3.5,3,1,"General Dentistry, Health & Medical, Dentists"
kl2kuAgGZ7tfi9kznMhQNA,Crimson Teas,Chinatown,415 Spadina Avenue,Toronto,ON,M5T 2G6,43.6570217,-79.3993567,4.5,23,1,"Food, Tea Rooms, Cafes, Restaurants"
2VtTzskzFcwVnXgGYsY1lQ,The Captain's Boil,Scarborough,4505 Sheppard Avenue E,Toronto,ON,M1S,43.787913,-79.264716,3.5,48,1,"Restaurants, Seafood, Asian Fusion, Cajun/Creole"
JeuwGHY3knsBKt3KegjqrQ,dip 'n dip,Swansea,2489 Bloor Street W,Toronto,ON,M6S 1R7,43.6476173,-79.486769,3.5,10,0,"Restaurants, Fondue, Desserts, Cafes, Food"
4U9hnKTGidPKOSu_28m9dA,Merci Mon Ami,Liberty Village,"171 E Liberty St, Unit 107",Toronto,ON,M6K 3P6,43.6381212285,-79.41900298,4,25,1,"Event Planning & Services, Restaurants, Canadian (New), Caterers"
qCTuGaciae73u7C57s2_0Q,Poonam Delite,The Danforth,2658 Danforth Avenue,Toronto,ON,M4C 1L4,43.6888991,-79.2995013,3.5,22,1,"Indian, Restaurants"
qqU3d8IpcIw2BJrsGxSL9Q,Schezuan Express,Downtown Core,Eaton's Centre,Toronto,ON,M5B 2H6,43.6544631,-79.3806653,2.5,7,1,"Restaurants, Chinese"
WwrKHFXpBqLQAkhmU01Xvw,Seoul House,,3220 Dufferin Street,Toronto,ON,M6A 2T2,43.7191707,-79.4558409,3,71,1,"Restaurants, Korean"
8al-XRt5nuIize8_STWffQ,King Slice,Beaconsfield Village,1130 Queen Street W,Toronto,ON,M6J,43.6431907,-79.4239029,3.5,53,1,"Restaurants, Pizza"
1En6jicM87DGevp-groNcg,Queens Quay Medspa and Anti-Aging Clinic,Harbourfront,"370 Queens Quay W, Suite 103",Toronto,ON,M5V 3J3,43.6387666,-79.38979,4,6,0,"Medical Spas, Hair Removal, Laser Hair Removal, Weight Loss Centers, Beauty & Spas, Health & Medical"
wHTPHng-wWg85AF_y8IDuQ,Feta & Olives,Downtown Core,595 Bay Street,Toronto,ON,M7A 2C7,43.6559041,-79.383606,3,6,1,"Restaurants, Food Stands"
GXix-iwZYUqTPOlw_2Hvbw,Herzig Eye Institute,Yorkville,"150 Bloor Street W, Suite 210",Toronto,ON,M5S 2X9,43.6693139,-79.393574,2,3,1,"Laser Eye Surgery/Lasik, Health & Medical, Ophthalmologists, Optometrists, Doctors"
e5Ut3UyuCV9rxhm2lRrXQg,Java Joes,Bloor-West Village,2312 Bloor Street W,Toronto,ON,M6S 1P2,43.6504938,-79.4797612,3,5,0,"Coffee & Tea, Food"
2AWznkiQwU7kEJ-fQtSvGA,King West Chiropractic Health Centre,Financial District,145 King Street W,Toronto,ON,M5H 1J8,43.6474734,-79.3839517,3.5,10,1,"Chiropractors, Acupuncture, Massage, Beauty & Spas, Massage Therapy, Health & Medical"
Rp7ABbhY8kUpgwrzJADnqw,Tim Horton's,Yonge and Eglinton,2245 Yonge Street,Toronto,ON,M4S 1S5,43.7063824,-79.3977847,2.5,10,1,"Food, Ice Cream & Frozen Yogurt, Restaurants, Breakfast & Brunch, Sandwiches, Coffee & Tea"
p6mnPa2-__9ttPTIfecc0Q,Subway,Riverdale,727 Queen Street E,Toronto,ON,M4M 1H1,43.6590216,-79.3491051,2.5,3,1,"Delicatessen, Food, Fast Food, Sandwiches, Restaurants"
aBV0ayr7xjjpn61tSe5-eA,Kind Exchange,Greektown,439 Danforth Avenue,Toronto,ON,M4C 1K1,43.677679,-79.3506115,3,10,1,"Shopping, Thrift Stores"
1E1BN1eJQX7j6EdepVxoMQ,Astra Meat Products,Bloor-West Village,2238 Bloor Street W,Toronto,ON,M6S 1N6,43.6511193,-79.4769534,3.5,11,0,"Sandwiches, Delis, Restaurants, Chicken Wings, Food, Specialty Food"
s_0zH6HExuWJeJjiZAtckA,CoCo Fresh Tea & Juice,Chinatown,371 Spadina Avenue,Toronto,ON,M5T 2G3,43.6557974,-79.3990465,3,32,1,NA
83SjzY1d3VitsAj5ogfvoA,Easy Moving Solutions,Lawrence Park,,Toronto,ON,M4N,43.7280205,-79.3887901,1,3,1,"Home Services, Movers"
Og37JqBjJDpFb6oIscyrtg,Krispy Kreme Cafe,Chinatown,400 Spadina Avenue,Toronto,ON,M5T 2G7,43.6558643159,-79.3994606115,4.5,23,1,"Donuts, Coffee & Tea, Food"
j9BZuqgGYb5PfA2ll_rc1Q,Nuvo Nails,,78 Esther Shiner Boulevard,Toronto,ON,M2K 2X9,43.7683839,-79.3711929,3.5,7,1,"Nail Salons, Hair Removal, Beauty & Spas, Waxing, Threading Services, Skin Care, Eyebrow Services"
9ekQwoJKee_P--FNri0C0Q,Fare Made Design,Kensington Market,"277 Augusta Avenue, 2nd Floor",Toronto,ON,M5V,43.6559148,-79.4023148,2,4,1,"Home Services, Professional Services, Graphic Design, Local Services, Interior Design, Marketing, Printing Services"
596Lq92Zii6LZz1ODjh81w,Dollarama,Church-Wellesley Village,543 Yonge Street,Toronto,ON,M4Y 1Y5,43.6643583,-79.3840676,2.5,4,1,"Discount Store, Shopping"
5sKb4h7R5gdhePSflPD0Tw,Kiku Japanese Cuisine,,808 York Mills Road,Toronto,ON,M3B 1X8,43.754089,-79.3579885,2.5,87,1,"Japanese, Restaurants, Event Planning & Services, Sushi Bars, Caterers"
UAXz2KC1aXpxzV-MLdXbmQ,Delhi Bistro,The Beach,2214 Queen Street E,Toronto,ON,M4E 1E9,43.6725772,-79.2885159,4,30,1,"Restaurants, Indian"
IZlRDHCBtT81hzRHi_GDbQ,Ying Ying Soy Food,St. Lawrence,"St. Lawrence Market South, 92 Front Street E, Lower Level",Toronto,ON,M5E 1C4,43.6496153,-79.3719866,4.5,8,1,"Specialty Food, Health Markets, Food, Organic Stores"
Eaz3glo_ZO9vpzlDvx8QFQ,The Store On Queen,Trinity Bellwoods,662 Queen Street W,Toronto,ON,M6J 1E5,43.6467127881,-79.4069701295,5,8,1,"Shopping, Women's Clothing, Fashion, Accessories"
mN-m1_wp_2yyepVb-W8frA,Pet Mama,,"1500 Bathurst Street, Unit 1",Toronto,ON,M5P 3L3,43.6841058,-79.4190283,5,3,1,"Pet Stores, Pets"
pOe045d08sWNYEMwD7q0Vg,Telegramme Prints and Custom Framing,Ossington Strip,194 Ossington Avenue,Toronto,ON,M6J 2Z7,43.6486125,-79.4206123,3.5,9,1,"Event Planning & Services, Flowers & Gifts, Cards & Stationery, Framing, Shopping, Arts & Crafts"
QkVDxEo5-_3EScH0cXKDfQ,KIBO Sushi & Tapas,Wychwood,701 Saint Clair Avenue W,Toronto,ON,M6C 1B2,43.6812098,-79.4264768,4,39,1,"Sushi Bars, Restaurants"
OQed6yRev3Jq6a-9BclpTQ,Road Grill Food Truck,Willowdale,,Toronto,ON,M2N 3K5,43.7679501,-79.402688,5,8,1,"Event Planning & Services, Food, Food Trucks, Caterers"
kBYBXh7M9wKXvHgluJWiLQ,Annie's Tea House,Scarborough,8 Glen Watford Drive,Toronto,ON,M1S 2C1,43.7868388044,-79.2769266665,4,10,1,"Bubble Tea, Food, Juice Bars & Smoothies, Food Stands, Restaurants"
Rajlfs4lENPrMn-7-2Yinw,Green Tea Design,Leslieville,388 Carlaw Ave,Toronto,ON,M4M 2T4,43.6657479,-79.3425119,3,5,1,"Shopping, Home & Garden, Antiques, Furniture Stores"
hPPXqoC04mKEDhUk2BVvSw,Pine On Bloor Ltd.,,403 Jane Street,Toronto,ON,M6S 3Z6,43.6585257,-79.4880898,2.5,3,1,"Furniture Stores, Interior Design, Home Services, Shopping, Home & Garden"
R194AJm2QrW-Ng9WSjM7IA,Clover Dry Cleaners,Corktown,120 Lombard Street,Toronto,ON,M5C 3H5,43.6525318,-79.3730424,1,3,1,"Local Services, Dry Cleaning & Laundry, Dry Cleaning, Laundry Services"
kIJn4DsRsj5RX4mSCkW3SQ,Adina Photo,,2 Homewood Avenue,Toronto,ON,M4Y 2J9,43.663103,-79.3746207,4.5,17,1,"Photographers, Gift Shops, Photography Stores & Services, Home Decor, Hotels & Travel, Shopping, Framing, Travel Services, Passport & Visa Services, Home & Garden, Flowers & Gifts, Event Planning & Services, Arts & Crafts, Local Services"
iiYBbwKedBYrh0mS4KFw8Q,Creatron,Chinatown,255 College Street,Toronto,ON,M5T 1R5,43.6579348,-79.3992696,4,5,0,"Shopping, Hobby Shops, Electronics"
96X4OwboB2qCLY7tQ20wMg,Rainforest Cafe,,3401 Dufferin St,Toronto,ON,M6A 2T9,43.7247752,-79.4553801,3,40,0,"American (Traditional), Restaurants"
JYxQqBLH3La0lj9ip83M-g,Eliot's Bookshop,Downtown Core,584 Yonge Street,Toronto,ON,M4Y 1Z3,43.6652522,-79.3848526,4,28,0,"Shopping, Books, Mags, Music & Video, Bookstores"
UZilBC8-jkGrR8y9AFrCgA,Maker Pizza,,1537 Avenue Rd,Toronto,ON,M5M 3X3,43.7229171,-79.4155643,4,12,1,"Pizza, Restaurants"
1DFrxjBLEKdFv1iHq8RBog,Byron Bikes,The Danforth,1712 Danforth Avenue,Toronto,ON,M4C 1H8,43.6842503,-79.3203964,3.5,3,1,"Local Services, Shopping, Bike Repair/Maintenance, Bikes, Sporting Goods"
MOVD-29ngGZYiMNQXbUBhA,Kennedy Bingo,Scarborough,991 Kennedy Road,Toronto,ON,M1P 2K5,43.7456052,-79.2728636,3.5,3,1,"Religious Organizations, Shopping, Hobby Shops, Synagogues, Social Clubs, Arts & Entertainment"
yuFdJdrnfMp3cfXVwTXjjA,Nakayoshi Izakaya,Greektown,812 Danforth Avenue,Toronto,ON,M4J 1L2,43.6796129,-79.3413385,3.5,50,1,"Japanese, Restaurants"
41o3MEJHzyBp3wADivMktQ,Canadian Tire,,1019 Sheppard Avenue E,Toronto,ON,M2K 1C2,43.7692165,-79.3715628,2.5,24,1,"Department Stores, Automotive, Shopping, Tires, Fashion"
vDretNqzo-0yqQkV5wOvbg,Placebo Space,New Toronto,2877 Lakeshore Boulevard W,Toronto,ON,M8V 1J1,43.6010168,-79.5034124,5,8,1,"Nightlife, Bars, Lounges, Food, Event Planning & Services, Real Estate, Shared Office Spaces, Arts & Entertainment, Home Services, Coffee & Tea, Music Venues, Venues & Event Spaces"
bmJR8xf47Bo7dMmJDockDQ,Second Nature Boutique,Mount Pleasant and Davisville,514 Mt Pleasant Road,Toronto,ON,M4S 2M2,43.7018541,-79.3876825,3,7,1,"Shopping, Accessories, Women's Clothing, Used, Vintage & Consignment, Fashion"
MRNktFjl623j9IZhxuEhSg,Cherry Blossom Dentistry,High Park,"2299 Dundas Street W, Suite 306",Toronto,ON,M6R 1X7,43.6555459,-79.452589,5,8,1,"Cosmetic Dentists, Health & Medical, General Dentistry, Dentists"
EeQX5XniQUu8fGWGhZ5DEQ,kate spade new york,,"3401 Dufferin St, Ste159",Toronto,ON,M6A 3A1,43.7247752,-79.4553801,4.5,4,1,"Women's Clothing, Shopping, Fashion"
RMkdS1LFJZyVixOU9zUAmA,Walking On A Cloud,Alexandra Park,2-593 Queen Street W,Toronto,ON,M5V 2B7,43.6476025,-79.4018982,3.5,3,1,"Shopping, Shoe Stores, Fashion"
5UnvurKePI8papEL2DJt6A,Planet Storage,The Junction,1655 Dupont Street,Toronto,ON,M6P 3T1,43.6646086,-79.4562774,3,3,1,"Local Services, Self Storage"
-cuzw1pcZ_UcdA4Qxc5YYg,Little Master,Willowdale,5369 Yonge Street,Toronto,ON,M2N 5R6,43.7758099,-79.414276,3.5,8,0,"Barbeque, Asian Fusion, Chinese, Restaurants"
y8rIT1NQIaHTlYpvx3d-yA,Fionn MacCool's,St. Lawrence,70 The Esplanade,Toronto,ON,M5E 1R2,43.6472986,-79.3736447,3,35,0,"Nightlife, Pubs, Bars"
NBXPDU6VBgg54BEr7s8WWQ,Ital Florist,Etobicoke,130 Westmore Drive,Toronto,ON,M9V 5E2,43.7358895,-79.6026236,1,3,1,"Flowers & Gifts, Shopping, Florists, Floral Designers, Custom Cakes, Food, Event Planning & Services, Gift Shops"
gULK714e4SMqag-FHLDLNw,Lindt & Sprungli Canada,Financial District,181 University Ave,Toronto,ON,M5H 3M7,43.6492365,-79.3853592,4.5,3,1,"Food, Specialty Food, Candy Stores"
Lyzr1uckXL0U-iBoMc0yfg,Makimono,Etobicoke,634 Dixon Road,Toronto,ON,M9W 1J1,43.6909078983,-79.575564784,3,50,1,"Restaurants, Sushi Bars"
_yGc7ca7SxPKMG6VjMVAbg,Green Mango,Bloor-West Village,2180 Bloor St W,Toronto,ON,M6S 1N3,43.6516825,-79.4743881,2,21,0,"Restaurants, Thai"
QXRsssSp0NjMSxRlvTfVIw,Melmira Bra & Swimsuits,,3319 Yonge Street,Toronto,ON,M4N 2L9,43.7307191449,-79.4035272345,4.5,26,1,"Swimwear, Lingerie, Women's Clothing, Fashion, Sporting Goods, Maternity Wear, Shopping"
OFbiUooV4CqLjrvdOBXz-A,Branca,Brockton Village,1727 Dundas Street W,Toronto,ON,M6K 1V4,43.6500835,-79.4389982,4,80,1,"Barbeque, Steakhouses, Argentine, Nightlife, Restaurants, Bars"
m4d2j487Y0DYgPs6nNGw_A,Ladybug Florist In the Village,Church-Wellesley Village,513 Church Street,Toronto,ON,M4Y 2C9,43.666173,-79.381002,4.5,51,1,"Florists, Flowers & Gifts, Shopping"
XESfvE2Yd7ZzjKNAJ4R_Ow,Prana Coffee,The Beach,2130A Queen St E,Toronto,ON,M4E 1E3,43.6713973,-79.2940969,4,4,0,"Coffee & Tea, Food"
o-k3cTwsXZ_NZp76M_WeLA,Preloved,Riverdale,230 Danforth Ave,Toronto,ON,M4K 1N2,43.6768383,-79.3555934,5,3,0,"Used, Vintage & Consignment, Fashion, Shopping, Women's Clothing"
hT5kvnJnBWzUWrSpqg3byg,The Sky Stars,Downtown Core,149 Dundas Street E,Toronto,ON,M5B 1E4,43.6566701,-79.3753603,5,3,1,"Burgers, Chicken Wings, Restaurants, Canadian (New)"
PgGHZLmxjNjw1ImCTNQ67A,Parkdale Home Hardware,Parkdale,1372 Queen Street W,Toronto,ON,M6K 1L7,43.6415053,-79.4331157,4,4,1,"Home & Garden, Shopping, Hardware Stores"
5sW_LUzCTNUPRrie1eoiyA,LCBO,Financial District,"First Canadian Place, 100 King Street W",Toronto,ON,M5X 1A9,43.6486092721,-79.380828297,2.5,6,1,"Beer, Wine & Spirits, Food"
aAZJa3e9AQMXKBJxAs2JZw,"The Adelaide Hotel, Toronto",Downtown Core,325 Bay Street,Toronto,ON,M5H 4G3,43.6497994,-79.3802831,3.5,15,1,"Event Planning & Services, Hotels & Travel, Hotels"
EbEDrUGhYWJyNs1QXrrUEg,Pink Twig,Little Italy,711 College St,Toronto,ON,M6G 1C2,43.655067,-79.4182736,3,14,1,"Shopping, Flowers & Gifts, Florists"
j7kbWAOWbpbejCaHyJwqjw,Time Capsule Board Game Cafe & Bar,The Danforth,2183 Danforth Avenue,Toronto,ON,M4C 1K4,43.6862567,-79.3099942,3.5,16,1,"Nightlife, Bars, Poutineries, Restaurants, Arts & Entertainment, Lounges, Cafes, Breakfast & Brunch"
Moq6cn4a0PLFvZW4O9EuGA,Virginia Johnson Lifestyle,Dufferin Grove,970 College Street,Toronto,ON,M6H 1A5,43.6533618,-79.4275103,3,3,0,"Fashion, Shopping, Women's Clothing"
uQ7LZpcYRTcibzK1w9E5uQ,The Healthy Butcher,Alexandra Park,565 Queen Street W,Toronto,ON,M5V 2B6,43.6477703,-79.4006569,4.5,39,1,"Specialty Food, Butcher, Food, Meat Shops"
fIBrbhvU9T2PZuch_wBK_g,Panago Pizza,,1852 Avenue Road,Toronto,ON,M5M 3Z5,43.7314258,-79.4194594,3.5,7,1,"Salad, Pizza, Restaurants, Chicken Wings"
9N68nM8Kwl8qeOqdEdMXXA,The UPS Store,Yonge and Eglinton,34 Eglinton Ave W,Toronto,ON,M4R 2H6,43.7066513,-79.3988617,1,4,1,"Shipping Centers, Printing Services, Couriers & Delivery Services, Public Services & Government, Local Services, Post Offices"
fxRcHzovnRyWh_WMdQoNOQ,Taj Restaurant,,1110 Finch Avenue West,Toronto,ON,M3J 2T2,43.7687078154,-79.474382177,4.5,8,1,"Russian, Restaurants, Mediterranean"
6P3AQxNTpHNaLAd9BYSO2w,Saint James Hotel,Ryerson,26 Gerrard Street E,Toronto,ON,M5B,43.659281299,-79.3811475858,4.5,14,1,"Event Planning & Services, Hotels & Travel, Hotels"
hDZJlt9R7FvfCy4AZvP-JA,Dufflet Pastries,The Beach,1917 Queen Street E,Toronto,ON,M4L 1H3,43.6690087,-79.3042677,3.5,25,0,"Bakeries, Food"
DPLkYvNHNBEs0teU95Ocfw,Miss Cora's Kitchen,Kensington Market,69 Kensington Avenue,Toronto,ON,M5T 2K2,43.6544252,-79.4005439,3.5,30,0,"Desserts, Restaurants, Food, Sandwiches"
1X6TAt6uLEmKyb5Qs6BMWw,Spanish Centre,Church-Wellesley Village,46 Hayden Street,Toronto,ON,M4Y 1V8,43.6699943,-79.3843604,4.5,9,1,"Active Life, Translation Services, Language Schools, Dance Studios, Specialty Schools, Fitness & Instruction, Education, Dance Schools, Professional Services"
oreF3CPWsX2lHq0V4AZQKg,Desi Hut Takeout & Catering,Scarborough,"1515 Birchmount Road, Unit 5",Toronto,ON,M1P 2G7,43.758688,-79.2889502,4.5,3,0,"Pakistani, Halal, Restaurants, Indian"
ogT0OVYJ0t3Xd1yRFmXSoQ,Staples,Summer Hill,1140 Yonge Street,Toronto,ON,M4W 2L8,43.6795668,-79.3910665,3.5,7,1,"Shopping, Office Equipment, Electronics"
skjXX8qzEMeZ5Jgj6SpxoQ,The Second Cup,Downtown Core,179 College St,Toronto,ON,M5T 1P7,43.6588291,-79.3941293,3.5,11,1,"Food, Coffee & Tea"
Y8heNCqlpiUVxpXxcstq8Q,House Of Energy,Kensington Market,145 Augusta Avenue,Toronto,ON,M5L 2L4,43.6525113857,-79.4010374871,4.5,7,1,"Jewelry, Arts & Crafts, Alternative Medicine, Shopping, Food, Restaurants, Health & Medical, Coffee & Tea, Active Life, Meditation Centers, Cafes, Fitness & Instruction"
c7tlMxrQTaU9Nbya8XWpng,D2E Hair Boutique,Bloor-West Village,2255 Bloor Street W,Toronto,ON,M6S 1N8,43.6510084032,-79.4775619558,4,16,1,"Hair Salons, Beauty & Spas, Barbers"
la4mM0mSexjkOLe1goXJPg,Hotopia Sichuan Cuisine,Willowdale,25 Spring Garden Avenue,Toronto,ON,M2N 3G1,43.7644706,-79.4103279,3.5,15,1,"Restaurants, Seafood, Chinese"
zlukBS-cXNz4viHfsVyoZw,The Butchers Son,Mount Pleasant and Davisville,2055 Yonge Street,Toronto,ON,M4S 2A3,43.7019519992,-79.3973290175,4,8,1,"Food, Butcher"
2gUlfNEmqFlugmT-uT1m_w,MUJI,Downtown Core,"595 Bay Street, Unit C-03",Toronto,ON,M5G 2L2,43.6562362934,-79.3817958623,3,56,1,"Home & Garden, Cards & Stationery, Arts & Crafts, Flowers & Gifts, Shopping, Home Decor, Event Planning & Services"
pA44gWen_SoKoLqfiipkvA,Adam & Eve Chocolatier,Church-Wellesley Village,97 Maitland St,Toronto,ON,M4Y 1E3,43.6645888,-79.3797656,4,9,0,"Food, Chocolatiers & Shops, Specialty Food"
ynmTXY9yJDiNkO4HUmxRSQ,KaKa All You Can Eat,Downtown Core,655 Bay Street,Toronto,ON,M5G 2K4,43.6573960642,-79.3842242722,3,78,1,"Asian Fusion, Japanese, Sushi Bars, Restaurants"
qP6l5vZbZY6gUEOjCA7_fw,GFX Printing,Yonge and St. Clair,7B Pleasant Boulevard,Toronto,ON,M4T 1K2,43.6870269,-79.393172,2.5,7,1,"Printing Services, Local Services"
qRTbYc7ennnwfr992kfjdA,Caffino Ristorante,Liberty Village,1185 King Street W,Toronto,ON,M6K 3C5,43.6391708,-79.4254538,4,75,1,"Italian, Restaurants"
bB9JPvR2d-I1jxSVlqN2DQ,Yum Croissant,The Beach,1917 Queen Street East,Toronto,ON,M4L 1H3,43.6689076,-79.304192,4.5,3,1,"Coffee & Tea, Restaurants, Cafes, Sandwiches, Ice Cream & Frozen Yogurt, Food"
ZMmgFw2P4LWsFXNn1ZGc1g,Buster's Sea Cove,Yorkville,876 Yonge Street,Toronto,ON,M4W 2J1,43.672529,-79.3878412,3.5,12,0,"Restaurants, Seafood"
wYe2VeKghAHznLBB2H-2Yw,Visa Center,,"1000 Finch Ave W, Ste 900",Toronto,ON,M3J 2V5,43.7693426,-79.4684549,3,6,1,"Travel Services, Hotels & Travel"
2V8r_VDFqbGNZclTW25FGg,Mr. Greek,,1000 Finch Ave W,Toronto,ON,M3J 2V5,43.769236,-79.468584,2,7,1,"Greek, Restaurants"
hbp72ML8BHykBztI6mWOIw,Pizza Nova,St. Lawrence,222 The Esplanade,Toronto,ON,M5E,43.64946,-79.365449,2,11,1,"Restaurants, Food, Pizza"
nHV1iXKBVlCW64bCt4itnA,Keating Channel Pub & Grill,,2 Villiers St,Toronto,ON,M5A 1B1,43.6476402,-79.3533981,3.5,31,1,"Canadian (New), Restaurants, Bars, Pubs, Nightlife, Seafood"
rU5NxO1V0olyw6ZfUUy_1A,Chic Nails Spa,Little Italy,715 College Street,Toronto,ON,M6G 1C2,43.6550408,-79.4183945,2.5,23,1,"Beauty & Spas, Nail Salons"
eQmGP0FEnewPoW_jBXsg4A,Greenhouse Juice,Downtown Core,"Commerce Court, 199 Bay Street",Toronto,ON,M5L 1E2,43.648258,-79.379558,4,10,1,"Local Flavor, Restaurants, Juice Bars & Smoothies, Food, Food Court"
le1qCRgM-wtKvfeKClbnHQ,Tokyo Sushi,The Annex,362 Bloor Street W,Toronto,ON,M5S 1X2,43.6664844,-79.4058478,3,10,1,"Japanese, Sushi Bars, Restaurants"
r71RUi85E60aGuhVqXWjKA,Hakka No 1 Restaurant 2,,"2355 Keele Street, Unit 15",Toronto,ON,M6M 4A2,43.7079638335,-79.4774818048,3.5,33,1,"Chinese, Indian, Restaurants"
53GguDU6v46zPJTL3CZl5g,Loblaws,Church-Wellesley Village,60 Carlton Street,Toronto,ON,M5B 1L1,43.6621038957,-79.3797745184,4,172,1,"Food, Grocery, Donuts, Bakeries"
qLNHyLeYRra47zzFA1LBUw,Courtyard Toronto Vaughan,Edgeley,150 Interchange Way,Toronto,ON,L4K 5P7,43.7873959831,-79.5350919664,2.5,7,1,"Hotels & Travel, Hotels, Event Planning & Services"
jxV-rtwx1GtpMlMV6d7D4Q,Wings & Wings,Scarborough,1185 Brimley Road,Toronto,ON,M1P 3G2,43.7649093,-79.2591327,4,6,1,"Restaurants, American (Traditional), Canadian (New), Chicken Wings"
w6IW8_94NyyEeHaeVqbVww,Hair Craft Salon,Downtown Core,55 Queen Street E,Toronto,ON,M5C 1R6,43.6526967,-79.3767816,4.5,7,0,"Hair Salons, Beauty & Spas"
klUKlTUH-mSeogjBV_ooQw,JouJou Hair Studio,Etobicoke,375 Royal York Road,Toronto,ON,M8Y 2R1,43.6189642,-79.4995007,4,9,1,"Hair Salons, Beauty & Spas"
pPO_UXvffah1uKhMlo9LBw,Haven Espresso Bar,Bloordale Village,615A Brock Avenue,Toronto,ON,M6H 1T5,43.6594566588,-79.4387515696,4,27,0,"Restaurants, Cafes, Food, Coffee & Tea"
YDwkXB8Vcayvqc_qz_nPLw,2 For 1 Movies,Swansea,2444 Bloor St W,Toronto,ON,M6S 1R2,43.6490488,-79.4852116,4.5,6,1,"Books, Mags, Music & Video, Shopping, Music & DVDs, Videos & Video Game Rental"
CN5nuUQod0f8g3oh99qq0w,KINKA IZAKAYA BLOOR,,559 Bloor St W,Toronto,ON,M5S 1Y6,43.665157,-79.410658,4,403,1,"Tapas/Small Plates, Tapas Bars, Nightlife, Japanese, Pubs, Bars, Restaurants"
zEA2mUDHfLlFe8CmBqyCbg,Nana Florist,The Danforth,2424 Danforth Avenue,Toronto,ON,M4C 1K9,43.6877839,-79.3048795,5,3,1,"Florists, Shopping, Flowers & Gifts"
gmGHRByX_Z1iJenUuaW0kw,Elmwood Spa,Downtown Core,18 Elm Street,Toronto,ON,M5G 1G7,43.6578045831,-79.3833461841,3.5,182,1,"Skin Care, Beauty & Spas, Nail Salons, Day Spas"
